Date,Close,Volume,VIX_Close,RSI_14,MACD,MACD_Signal,Next_Day_Return,Target_Up,PTT_Score,PTT_Volume,Yahoo_Score,Yahoo_Volume,News_Score,News_Volume,ADR_Ret,SOX_Ret,FX_Ret
2024-12-17,1054.2811279296875,37880707,15.869999885559082,70.06284255401111,11.2921666813329,7.572513105473143,0.0093023110409091,1,0.44,10.0,1.17,4.0,1.66,4.0,0.0009948574552680611,0.006119623426307008,0.02063782877548337
2024-12-18,1064.08837890625,41863190,27.6200008392334,70.8086661936342,12.487885139394391,8.555587512257393,-0.0138248060229813,0,0.82,8.0,-0.25,3.0,1.06,3.0,-0.002501633362811728,-0.007714334422490143,-0.016413438691629256
2024-12-19,1049.3775634765625,42702851,24.09000015258789,68.74949576079162,12.108877171810718,9.266245444168058,-0.0327102852660634,0,0.83,4.0,0.71,7.0,1.04,8.0,0.0003948023999278405,-0.02541618241310606,-0.03845611854476838
2024-12-20,1015.0521240234376,52030520,18.36000061035156,50.97257144393824,8.935729010955129,9.200142157525471,0.0434782504121615,1,0.43,2.0,1.07,3.0,0.59,3.0,0.007653556048109023,-0.0047044898398086454,-0.015592451776015981
2024-12-23,1059.184814453125,30728473,16.780000686645508,56.34763169837934,9.868369101417102,9.3337875463038,0.0,0,0.71,8.0,1.28,5.0,1.96,1.0,-0.0014688883539788478,0.013204000424190454,0.014599034686988643
2024-12-24,1059.184814453125,26461906,14.270000457763672,53.29655710455608,10.486609980252751,9.564352033093591,0.0046295645351153,1,0.09,1.0,0.55,3.0,1.26,3.0,-0.00042905113412716744,0.051467944651014674,0.030985423483714136
2024-12-26,1064.08837890625,14374900,14.729999542236328,55.905439211488655,11.706865455430489,10.261382191475164,0.0046083451531326,1,0.06,5.0,1.17,2.0,0.76,6.0,0.00018390283940372676,0.051467944651014674,0.030985423483714136
2024-12-27,1068.9920654296875,24948385,15.949999809265137,54.80546155824763,12.328333706675949,10.674772494515322,0.0,0,0.1,3.0,0.37,2.0,1.39,9.0,0.0028792111504165607,0.051467944651014674,0.030985423483714136
2024-12-30,1068.9920654296875,23954634,17.399999618530273,57.69520657149558,12.674745200310554,11.07476703567437,-0.0137615029856061,0,0.38,3.0,1.21,5.0,1.17,3.0,0.00041578320025936755,-0.007042277723312229,-0.010113373528816583
2024-12-31,1054.2811279296875,28397820,17.350000381469727,59.23903043553555,11.6281865961746,11.185450947774417,-0.0093021952555562,0,1.23,1.0,0.91,6.0,1.34,6.0,0.0026587407296438936,-0.006149885253519782,-0.01882900840205104
2025-01-02,1044.4739990234375,43177098,17.93000030517578,51.42862426456363,9.893383257436652,10.927037409706864,0.0093895385767568,1,0.65,5.0,0.87,5.0,1.04,5.0,-0.0014782773801352844,-0.014471650002124359,-0.009266785904266217
2025-01-03,1054.2811279296875,30415096,16.1299991607666,52.777747044538,9.203796813540066,10.582389290473506,0.0465116709898987,1,0.74,5.0,0.85,5.0,1.38,6.0,0.001251537494249222,0.020709793393634435,0.008347471300082843
2025-01-06,1103.3175048828125,69289786,16.040000915527344,59.523839159392615,12.470369734798624,10.95998537933853,0.0044443819946877,1,0.47,3.0,0.61,3.0,1.66,2.0,0.0020975544231986998,0.03487453381094818,0.028308254972368774
2025-01-07,1108.2210693359375,48758688,17.81999969482422,63.41465339801699,15.278705572674426,11.82372941800571,-0.0221240249127971,0,0.83,4.0,0.56,9.0,1.12,4.0,0.0012929662335154912,0.05464734156727591,0.028369513260089407
2025-01-08,1083.7027587890625,45211419,17.700000762939453,54.545423685278045,15.348975765872863,12.52877868757914,-0.0045245989019895,0,0.77,5.0,0.66,7.0,1.91,2.0,-0.005362688493261603,-0.03904368698369198,-0.018434567487561337
2025-01-10,1078.7994384765625,22021522,19.540000915527344,68.5715017290603,14.268507882522044,13.246194432344195,-0.0227274038828744,0,0.77,2.0,1.11,3.0,0.75,3.0,0.005983308797275377,-0.03904368698369198,-0.018434567487561337
2025-01-13,1054.2811279296875,56690300,19.190000534057617,48.38707605086387,11.70387084894196,12.93772971566375,0.0139535244540403,1,0.47,3.0,0.46,5.0,1.16,4.0,-0.0027125588031043923,-0.03904368698369198,-0.018434567487561337
2025-01-14,1068.9920654296875,28695247,18.709999084472656,52.94117647058823,10.734684473927018,12.497120667316404,-0.0229356860533803,0,0.23,3.0,0.86,4.0,1.12,4.0,0.008080683673291622,-0.03364202150276108,-0.003460104980847145
2025-01-15,1044.4739990234375,35489482,16.1200008392334,44.736874860381306,7.897160683614175,11.57712867057596,0.0375583880520751,1,1.26,3.0,1.18,10.0,0.75,5.0,-0.0012629097569892833,0.0004469245001808009,0.005161344540757673
2025-01-16,1083.7027587890625,47542962,16.600000381469727,54.34780373419574,8.713393129104134,11.004381562281594,0.0135750357666117,1,1.14,3.0,1.09,6.0,1.28,14.0,-0.0030888493404357398,0.026557534319022524,0.021347758577277887
2025-01-17,1098.4140625,59214050,15.970000267028809,56.25004862085329,10.427144849615615,10.888934219748398,0.0,0,0.04,2.0,0.69,3.0,1.35,11.0,-0.004746202771525931,0.03863627705682249,0.0018026065315257522
2025-01-21,1098.4140625,21904213,15.0600004196167,60.00006638368776,12.477085873136502,11.328495068865044,0.0133927777619722,1,0.73,4.0,1.64,3.0,1.58,3.0,0.002040049502909147,0.03863627705682249,0.0018026065315257522
2025-01-22,1113.1248779296875,42960405,15.100000381469728,65.21741012769476,14.15562751032553,11.893921557157142,-0.0572687896183663,0,0.49,5.0,0.57,3.0,1.16,3.0,-0.018049163113836197,0.03863627705682249,0.0018026065315257522
2025-02-03,1049.3775634765625,97946226,18.6200008392334,49.122819276750626,10.224150688383132,11.55996738340234,0.0233645060938165,1,0.42,6.0,0.76,2.0,0.98,5.0,0.006893228711458477,0.005621013348472426,-0.0029181195871885723
2025-02-04,1073.895751953125,53308108,17.209999084472656,44.23077751644551,8.9832861543548,11.044631137592834,0.0136986643938621,1,0.73,3.0,0.85,3.0,1.28,2.0,-0.003354747105550504,-0.045480593893083454,-0.01815047046661944
2025-02-05,1088.606689453125,40385340,15.770000457763672,46.29632617573856,9.082247289753012,10.65215436802487,0.0045043287261772,1,1.24,4.0,-0.49,3.0,1.46,2.0,0.004843438559004598,0.02127121371860241,0.010514067454417741
2025-02-06,1093.5101318359375,29971252,15.5,52.0000238981223,9.4474373461469,10.411210963649276,0.0089687079811588,1,0.39,3.0,0.02,3.0,0.54,2.0,-0.002891986256126744,0.022151499248922013,0.023090140007079984
2025-02-07,1103.3175048828125,27883220,16.540000915527344,54.90193781422366,10.40824635308786,10.410618041536994,-0.0177779705360818,0,0.91,6.0,0.48,2.0,0.0,0.0,-0.0021221627178528157,0.009253399769904913,0.00021405160561727143
2025-02-10,1083.7027587890625,28527108,15.8100004196167,50.90903165769283,9.477695358419396,10.224033504913477,0.0045251621113728,1,0.06,1.0,0.9,1.0,0.37,4.0,-0.0007860262820782449,-0.02080756346662327,-0.016347281551089443
2025-02-11,1088.606689453125,18898928,16.020000457763672,56.86275658306744,9.031820012625303,9.98559080645584,-0.0090089938557049,0,0.08,4.0,1.23,4.0,0.83,3.0,0.0009726337705842081,0.008878332224206309,0.014638671044946427
2025-02-12,1078.7994384765625,24172954,15.890000343322754,52.00001792353818,7.7972159457087855,9.54791583430643,-0.0090910068146907,0,0.18,5.0,1.47,6.0,0.92,5.0,0.0011422745347031693,0.0037990224501180947,-0.0005311592278757216
2025-02-13,1068.9920654296875,33210403,15.100000381469728,55.31911174763853,5.958721850274742,8.830077037500093,-0.0275230059712123,0,0.72,4.0,0.98,10.0,1.49,4.0,-0.0018895087172872138,-0.011306014384204754,0.0021298991453009286
2025-02-14,1039.5701904296875,64486940,14.770000457763672,40.00007744716443,2.103356426783421,7.4847329153567586,0.0235849283697027,1,0.79,4.0,0.83,4.0,0.83,6.0,0.0016004999541816556,-0.022046663660955867,0.012886034810488889
2025-02-18,1078.7994384765625,21616188,15.350000381469728,45.99999502124683,1.3236756211376814,5.217311069133931,-0.0090910068146907,0,0.73,5.0,0.0,3.0,1.41,5.0,0.0015391983887540484,-0.022046663660955867,0.012886034810488889
2025-02-19,1068.9920654296875,26400293,15.270000457763672,44.23075173885299,0.7683364462100144,4.327516144549148,-0.0091742972597466,0,1.08,4.0,0.91,9.0,1.0,9.0,0.0012581943498035653,-0.022046663660955867,0.012886034810488889
2025-02-20,1059.184814453125,29643124,15.65999984741211,39.21571020160521,-0.4578591271053938,3.3704410902182396,0.0138889241039539,1,0.79,7.0,1.2,5.0,0.77,5.0,0.0004493902906270719,-0.008829227606468315,0.011781960596474628
2025-02-21,1073.895751953125,28972910,18.209999084472656,56.09753728139813,-0.2398138170010497,2.648390108774382,-0.0182649237486635,0,0.82,2.0,0.76,4.0,1.2,7.0,0.0007610438798688612,-0.004229788922659017,0.0001770237841800526
2025-02-24,1054.2811279296875,30822970,18.979999542236328,45.000003111714925,-1.6309470281391896,1.7925226813916677,-0.0186045062964653,0,0.66,4.0,0.95,5.0,1.1,3.0,-0.0016155224353523456,-0.009295400590620173,-0.03277201441316202
2025-02-25,1034.666748046875,45158522,19.43000030517578,36.58542805100182,-4.2669597964275,0.5806261858278342,0.004739151414761,1,-0.07,2.0,1.22,2.0,2.06,1.0,0.0024378228572174976,-0.0332424608129368,-0.025902361047843825
2025-02-26,1039.5701904296875,36768449,19.100000381469727,36.58542805100182,-5.892427845928296,-0.7139846205233918,-0.0188678957262306,0,1.12,6.0,1.12,4.0,1.55,4.0,-0.002236579215236012,-0.011896829036215473,-0.022915806679840944
2025-02-27,1019.9556884765624,55283596,21.1299991607666,30.232611993006586,-8.663482139137841,-2.3038841242462818,-0.0192307393102751,0,0.88,3.0,0.83,3.0,1.24,6.0,0.002403748003681816,0.027723528606328873,0.020851390062708086
2025-03-03,1000.3411865234376,65621663,22.780000686645508,30.232646997866084,-12.300496545871738,-4.303206608571373,-0.0196077510175666,0,0.44,5.0,0.77,6.0,0.0,0.0,0.004622788151135149,-0.0030923442855643746,0.017069397770310024
2025-03-04,980.7267456054688,64569262,23.510000228881836,26.086961227569503,-16.57451740447982,-6.757468767753063,0.0199999041586853,1,0.82,6.0,1.13,6.0,0.86,3.0,0.00010029005274558855,-0.041876658722124094,-0.040148923860596875
2025-03-05,1000.3411865234376,41994320,21.93000030517578,33.333307402238475,-18.169541110451977,-9.039883236292846,-0.0147059200382682,0,0.73,5.0,1.33,3.0,0.5,4.0,-0.0004892272620616867,0.04064293363305049,0.006368806826804185
2025-03-06,985.6302490234376,45187017,24.8700008392334,32.65304515390247,-20.385665340367837,-11.309039657107844,0.0,0,0.72,7.0,1.07,7.0,0.34,4.0,-0.0028611765666530786,0.023777757100493346,0.02090999440511143
2025-03-07,985.6302490234376,40822280,23.3700008392334,37.20929895972577,-21.88962973314676,-13.42515767231563,-0.0069651385763912,0,-0.03,5.0,0.31,2.0,0.24,2.0,0.00019216094991714172,-0.04574563152664324,-0.04529875608924616
2025-03-10,978.7651977539062,46849886,27.86000061035156,27.91876761407667,-23.36613436171808,-15.41335301019612,-0.0270541027802976,0,1.13,2.0,0.46,6.0,0.45,3.0,0.0017315585352613017,0.007108265167225403,0.03158299475460935
2025-03-11,952.2855834960938,50204233,26.920000076293945,19.138671207916744,-26.368993149834864,-17.60448103812387,0.0175077346230962,1,0.33,4.0,0.49,4.0,1.54,1.0,-0.0009403841713142569,-0.03642007513525902,-0.048492416731706234
2025-03-12,968.9579467773438,34184887,24.229999542236328,26.388836466344685,-27.091169851423956,-19.501818800783887,-0.0232794031674274,0,1.2,2.0,0.17,2.0,1.5,6.0,0.0012063354165599005,0.0018752232706165106,-0.00704185853899475
2025-03-13,946.4011840820312,37035693,24.65999984741211,24.89076988175671,-29.14764640128169,-21.43098432088345,-0.0062175940582891,0,0.82,6.0,0.93,2.0,1.18,1.0,6.697012528866786e-05,0.0362636192433361,0.024450957485938618
2025-03-14,940.516845703125,34333748,21.770000457763672,19.090823710990833,-30.896084977393116,-23.324004452185385,0.0114703154458426,1,1.36,3.0,1.0,2.0,0.93,1.0,0.0011408531144070366,-0.03149516493219984,-0.006199433395782106
2025-03-17,951.3048706054688,31491061,20.510000228881836,25.118430432867996,-31.053268941083843,-24.869857349965077,0.0056965212577118,1,1.23,1.0,0.55,5.0,0.65,3.0,0.0018871601352579148,0.014569569702105989,0.032684022650291134
2025-03-18,956.7239990234376,21575327,21.700000762939453,29.780081904812576,-30.390240218996837,-25.97393392377143,-0.0195673789659256,0,0.19,2.0,1.19,6.0,0.98,2.0,-0.0012860909638311435,0.012350073633661696,0.014173331512768339
2025-03-19,938.00341796875,35245036,19.899999618530273,25.41407225121978,-31.017825432903805,-26.982712225597908,0.0346638081321957,1,0.11,4.0,0.82,4.0,0.6,6.0,0.0009233778296404704,-0.013819017211868179,-0.016067947743103383
2025-03-20,970.5181884765624,28715956,19.799999237060547,38.73629903630877,-28.562272891234443,-27.298624358725217,-0.0131979998704481,0,0.78,1.0,1.22,3.0,0.78,8.0,0.000691720867479928,0.003638744198272592,0.009914949810780227
2025-03-21,957.7092895507812,39214916,19.280000686645508,39.976010656572655,-27.3347034593196,-27.305840178844093,0.0,0,0.58,3.0,1.21,3.0,0.78,1.0,0.0007308017918177256,0.02135146906368024,-0.0071549152785587156
2025-03-24,957.7092895507812,16121506,17.479999542236328,44.03800695864651,-26.061425944750113,-27.0569573320253,0.0185185126175593,1,0.07,3.0,1.0,3.0,0.54,2.0,-0.0004847648711218122,-0.004169776691850036,-0.009436302833543797
2025-03-25,975.4446411132812,26167428,17.149999618530273,43.48789248177702,-23.352061659748415,-26.315978197569923,-0.0101009374167992,0,0.45,3.0,1.14,2.0,1.04,6.0,-0.00037294347691796403,0.02506651599701093,0.02989721556663638
2025-03-26,965.5917358398438,21735917,18.329999923706055,44.62191335525995,-21.74920673849988,-25.402623905755917,-0.0224490060368811,0,0.45,5.0,0.24,2.0,1.28,1.0,0.001100854006351959,-0.0014352038422634772,-0.007004437284339082
2025-03-27,943.9151611328124,34563256,18.690000534057617,39.97109863910041,-21.97473996214535,-24.717047117033804,-0.0062630026590183,0,1.77,1.0,-0.48,1.0,0.95,11.0,0.0010299623953369252,-0.040906635054942075,-0.03273728466282244
2025-03-28,938.00341796875,33101234,21.649999618530273,40.15516094100151,-22.37260744148341,-24.248159181923725,-0.044117650886425,0,-0.42,1.0,1.15,1.0,0.6,5.0,0.001307340140583202,-0.030316909155225558,-0.02073533393257454
2025-03-31,896.6209106445312,51064611,22.280000686645508,37.458615259287534,-25.7305371626519,-24.54463477806936,0.0373625694398258,1,0.26,6.0,0.78,8.0,1.26,12.0,0.0006920720797163327,-0.01777237999325676,-0.029520376818979677
2025-04-01,930.1209716796876,32197752,21.770000457763672,41.86665821340914,-25.395798745803972,-24.714867571616285,-0.0021185631541805,0,0.97,1.0,0.97,4.0,1.22,2.0,0.0022469010496022346,0.004538702223947366,-0.0033792961674189437
2025-04-02,928.1504516601562,24849656,21.510000228881836,45.81722583399498,-25.001320970677057,-24.77215825142844,-0.0997877465086874,0,0.29,3.0,0.74,2.0,0.81,4.0,0.001606192017939545,0.015903579073027307,0.0028169961013468914
2025-04-07,835.5324096679688,23820773,46.97999954223633,32.78374174026172,-31.795675682183173,-26.176861737579387,-0.0377357953032584,0,0.03,5.0,-0.51,5.0,-0.41,6.0,-0.006956769059006995,-0.06722580196810446,-0.07602814650155743
2025-04-08,804.0029296875,116648736,52.33000183105469,27.38274078565479,-39.27171637274898,-28.795832664613307,-0.0379902987857387,0,0.17,11.0,0.4,2.0,0.39,2.0,0.0039779856690886906,-0.004291598451265699,0.02704258919388991
2025-04-09,773.4586181640625,107582838,33.619998931884766,23.8763858230093,-47.11805553819306,-32.46027723932926,0.0993631329195083,1,0.34,5.0,0.25,6.0,0.06,6.0,-0.005500181172965579,-0.03283844153417548,-0.03572714421307854
2025-04-10,850.3118896484375,19416428,40.720001220703125,39.2771015638434,-46.59776906178797,-35.287775603821004,0.0301273874834817,1,0.47,4.0,1.02,5.0,1.49,1.0,0.003050360677505859,0.12293980022245576,0.18734816328191917
2025-04-11,875.9295654296875,76103586,37.560001373291016,38.23528518657413,-43.61553322380064,-36.953327127816934,-0.0269965710256193,0,-0.47,2.0,1.66,1.0,0.66,4.0,-0.01489084234874749,-0.047999914368232144,-0.07969604437323252
2025-04-14,852.282470703125,66326054,30.88999938964844,37.23150170987038,-42.66835847736763,-38.09633339772708,0.0138728036416457,1,0.28,6.0,1.49,7.0,0.99,5.0,0.006081981557515048,0.03937000308485317,0.025068669840898172
2025-04-15,864.1060180664062,30562095,30.1200008392334,38.97911372756436,-40.496831937907814,-38.57643310576323,-0.0250854793493744,0,0.37,3.0,0.33,3.0,0.51,5.0,-0.012941415741642648,-0.007894120384475345,0.00308704018162409
2025-04-16,842.4295043945312,42128082,32.63999938964844,34.48275567439049,-40.063171700612656,-38.87378082473312,-0.0093567298068121,0,0.43,3.0,-1.41,2.0,1.16,2.0,-0.0001606647441906306,0.00956118658830829,0.0046637262033144555
2025-04-17,834.547119140625,33684502,29.649999618530273,34.642023345746836,-39.89564331044392,-39.07815332187528,0.0035418869878491,1,0.53,6.0,1.27,5.0,1.08,10.0,0.0045493231013253865,-0.03597545636869959,-0.040955862816407396
2025-04-21,822.7235717773438,18415705,33.81999969482422,36.1702034184492,-39.16385619036589,-39.09462002715292,-0.0227544739594627,0,0.45,5.0,1.17,3.0,0.24,5.0,-0.0038519004653240208,0.00046158981023181056,-0.00640364611156885
2025-04-22,804.0029296875,28888527,30.56999969482422,38.249993069797746,-40.28137486255059,-39.33197099423246,0.0698528875900492,1,-0.29,1.0,1.0,4.0,1.13,5.0,-0.0038519004653240208,-0.025570070691850466,-0.02102040177994402
2025-04-23,860.1648559570312,37863656,28.450000762939453,41.60756296921668,-36.21772301028193,-38.70912139744235,-0.0103092746929118,0,0.81,1.0,1.19,4.0,1.3,3.0,-0.0038519004653240208,0.02394154626539091,0.021359824355082768
2025-04-24,851.2971801757812,32238198,26.469999313354492,40.930223244474064,-33.328605547204916,-37.63301822739487,0.0277777200221427,1,1.09,1.0,1.08,4.0,1.19,7.0,0.004099782822633236,0.04233833631116268,0.039631495181885246
2025-04-25,874.9442749023438,34640282,24.84000015258789,55.555553643643535,-28.7988608837328,-35.86618675866246,0.0101351320713993,1,-0.16,1.0,1.12,2.0,1.05,4.0,-0.0012526095055448438,0.040364885028560504,0.05629380708678977
2025-04-28,883.8119506835938,21830091,25.149999618530273,62.01779815437848,-24.21433054793567,-33.535815516517104,0.0055742340926945,1,0.47,5.0,1.45,1.0,0.71,5.0,-0.002987707483269153,0.005603653044339962,0.010317956765157454
2025-04-29,888.738525390625,24362874,24.170000076293945,68.81031513556601,-19.953512153825045,-30.819354843978697,0.0066518362771144,1,-1.38,1.0,1.25,4.0,0.88,4.0,0.0025712712450653985,-0.010296863951881563,-0.003760868613991275
2025-04-30,894.6502685546875,35405654,24.700000762939453,59.41423461717899,-15.91628162508016,-27.838740200198988,0.0462555132197886,1,0.45,3.0,0.0,0.0,0.96,2.0,-0.002862987748134538,0.006609455060300196,-0.009176960188136518
2025-05-02,936.0327758789062,43873135,22.68000030517578,61.96080593884451,-9.27065847128165,-24.12512385441552,-0.0126314875213884,0,0.76,4.0,1.4,4.0,1.46,5.0,-0.008963004576923672,0.036175082472634124,0.00415364995756784
2025-05-05,924.2092895507812,52770209,23.63999938964844,65.02061169483935,-4.901509229138469,-20.280400929360113,-0.0191898229093506,0,0.55,8.0,1.21,5.0,1.0,4.0,0.00248493598366184,0.037980491370192215,0.035169868337439514
2025-05-06,906.473876953125,37538894,24.760000228881836,58.63455693591927,-2.8373196970259187,-16.791784682893276,0.0086956562724132,1,0.74,5.0,1.74,2.0,-0.3,2.0,-0.043825255887390946,-0.016064377452381873,-0.009294784167029557
2025-05-07,914.3562622070312,36907620,23.549999237060547,65.53193115828375,-0.558948793241143,-13.54521750496285,-0.0107758504161289,0,-0.19,3.0,0.85,4.0,0.37,3.0,-0.0502958895994855,-0.02335591943265669,-0.010325555567885392
2025-05-08,904.5032958984376,27985917,22.479999542236328,64.9789226945913,0.4464778081069198,-10.746878442348896,0.0337690195178179,1,0.67,4.0,0.96,8.0,0.98,6.0,0.028038417507629143,0.013118146438968248,0.01743358335585299
2025-05-09,935.0474853515624,36383573,21.899999618530273,68.6792632779973,3.6656906537643863,-7.86436462312624,0.0084298651589724,1,0.27,5.0,1.67,1.0,1.16,7.0,0.013780265518076762,0.003895930448007734,0.010049352880049822
2025-05-12,942.9298095703124,23402547,18.38999938964844,73.64341364458053,6.774881104094106,-4.93651547768217,0.0125392243181128,1,1.16,2.0,1.33,9.0,1.13,3.0,-0.004004524059058268,0.007419376566421665,0.00813915978337465
2025-05-13,954.75341796875,38047856,18.219999313354492,80.47809433552489,10.076843738226671,-1.9338436345004024,0.0309597204571083,1,0.9,6.0,1.56,5.0,0.82,7.0,-0.0007465812307537734,0.05925664100321981,0.07039744224364708
2025-05-14,984.3123168945312,40475123,18.6200008392334,78.12500691360975,14.906990517017109,1.4343231958030995,-0.0060059007973783,0,1.11,4.0,0.86,7.0,1.26,2.0,0.004850160725067942,0.037490725178860096,0.03146248038446209
2025-05-15,978.400634765625,24662270,17.829999923706055,79.18556462632704,18.049826136646516,4.757423783971783,0.0050352099760226,1,0.35,6.0,1.37,7.0,1.41,5.0,0.0010495309053717428,0.0039691681541225154,0.005957776720509678
2025-05-16,983.3270874023438,16878650,17.239999771118164,77.2277704417116,20.699459084451743,7.945830844067776,-0.0140280163077869,0,1.04,6.0,0.91,2.0,1.36,2.0,-0.002803567472373425,-0.0027725254506414387,-0.005700730591584824
2025-05-19,969.532958984375,19906139,18.13999938964844,71.01454653295511,21.4391047499945,10.64448562525312,-0.0060975794009227,0,0.43,3.0,0.68,5.0,1.07,7.0,-0.005692240792755765,0.0,-0.0020801535747894118
2025-05-20,963.6211547851562,20897857,18.09000015258789,68.26926141005187,21.30268201907188,12.776124904016871,0.0122698492757364,1,0.92,3.0,1.33,6.0,0.91,3.0,0.001180119416830605,-0.0037072434175551283,-0.004973392079574257
2025-05-21,975.4446411132812,26248757,20.8700008392334,69.15890339345474,21.89621660057469,14.600143243328436,-0.0080807499334394,0,1.09,2.0,1.14,1.0,0.79,4.0,-0.0018806606512049573,-0.00025842095456241054,-0.0014149828872110914
2025-05-22,967.5623168945312,18747545,20.280000686645508,58.88891489093709,21.482917641560448,15.97669812297484,0.0020367081845111,1,0.9,6.0,1.19,5.0,1.22,4.0,1.6576947628355043e-05,-0.008736119459192837,-0.018007317460100314
2025-05-23,969.532958984375,22213030,22.290000915527344,63.529428912391936,21.07149055956745,16.995656610293363,-0.0081301478366653,0,0.14,1.0,0.99,2.0,-0.23,3.0,-0.004119872627882826,0.023101903453644823,-0.005671744976336823
2025-05-27,950.812255859375,26355315,18.959999084472656,61.34970887268496,17.85573811935467,17.629202626209374,0.002072523826385,1,0.89,2.0,0.83,4.0,1.11,1.0,-0.0025093902970623194,0.023101903453644823,-0.005671744976336823
2025-05-28,952.7828369140624,26471533,19.309999465942383,65.80646940385536,16.223320842801627,17.348026269527825,0.0,0,0.11,2.0,1.11,3.0,1.0,3.0,-0.0018851068666331239,0.023101903453644823,-0.005671744976336823
2025-05-29,952.7828369140624,48602590,19.18000030517578,57.25807821387572,14.759480288889108,16.83031707340008,-0.0217166203492364,0,0.4,3.0,2.03,1.0,1.32,2.0,0.0016646820635146664,-0.007790312208737493,-0.005486407931606152
2025-06-02,932.0916137695312,33676511,18.36000061035156,45.985423242779106,11.793815555190008,15.823016769758068,0.004228299076135,1,0.0,0.0,0.92,7.0,0.18,5.0,-0.0033355992252407374,-0.01942682360950021,-0.02107197690075091
2025-06-03,936.0327758789062,26020787,17.690000534057617,42.63564625824207,9.650281296142907,14.588469675035036,0.0421052192294959,1,0.62,7.0,1.32,3.0,0.49,13.0,0.0007001895010041448,0.007862608436889795,0.01570597671077656
2025-06-04,975.4446411132812,37233567,17.610000610351562,46.7625835157548,11.004865854946388,13.871748911017306,0.0080808750766894,1,0.64,2.0,1.33,2.0,0.93,7.0,0.0038934277980975374,0.014216807060880354,0.027234809731778276
2025-06-05,983.3270874023438,24414444,18.479999542236328,51.77303873995739,12.569537610914836,13.611306650996813,-0.0030060522638466,0,0.95,3.0,-0.85,1.0,0.92,2.0,-0.0007136504799458709,0.024239587271300822,0.013886834334076337
2025-06-06,980.3711547851562,13670307,16.770000457763672,48.920848240467905,13.416376554408773,13.572320631679204,0.0100502409322242,1,0.23,3.0,1.41,1.0,0.5,1.0,-0.0007976061250243305,0.004644255380467088,-0.00445631147169645
2025-06-09,990.22412109375,21674308,17.15999984741211,57.777747187196006,14.712952793394038,13.800447064022173,0.0398012010972499,1,0.36,6.0,1.08,2.0,1.0,6.0,0.00011020349999935064,0.009048885145078067,0.005416198450961307
2025-06-10,1029.63623046875,44877640,16.950000762939453,69.82250863118354,18.70510583341502,14.781378817900745,0.0191387327233194,1,0.95,5.0,0.0,0.0,1.59,4.0,-0.0009216583404251244,0.00887031327488752,0.01957104451108349
2025-06-11,1049.3421630859375,37178498,17.260000228881836,71.18647270971027,23.19168069368095,16.463439193056786,-0.0146157417494754,0,0.97,1.0,0.62,3.0,1.18,7.0,-0.0001303752620813725,0.026376893229590026,0.020604797773358552
2025-06-12,1034.0052490234375,25221606,18.020000457763672,68.2683603901498,25.219053257921473,18.214562006029723,-0.0143541680956337,0,0.41,7.0,0.37,7.0,0.96,2.0,-0.0008323425859342315,0.007719089251587707,-0.0019018054065331746
2025-06-13,1019.1629638671876,28393455,20.81999969482422,62.74367156057624,25.33605399227895,19.63886040327957,-0.0048543636991476,0,0.98,4.0,1.01,1.0,0.0,0.0,-0.002723416236173337,0.009891194551069349,0.0031763062743852544
2025-06-16,1014.215576171875,28580673,19.11000061035156,63.70387413947615,24.744327868377127,20.659953896299083,0.019512294345013,1,0.0,0.0,1.18,4.0,1.45,5.0,-0.009470802353383045,-0.02009932635492051,-0.0260822553205462
2025-06-17,1034.0052490234375,26517379,21.600000381469727,70.72152905563266,25.577401498853533,21.643443416809973,0.0095692486374294,1,0.14,1.0,1.3,4.0,1.42,3.0,-0.0006841860324496851,0.021695814999878937,0.030331041422871907
2025-06-18,1043.89990234375,37931721,20.13999938964844,71.83338403397723,26.7279312292078,22.66034097928954,-0.0189573260202619,0,0.49,1.0,0.63,5.0,1.49,4.0,-0.01694628077349214,-0.008252949240451501,-0.008286959915382974
2025-06-20,1043.89990234375,57831332,20.6200008392334,74.56758843834012,26.262106201041547,23.87441514353824,-0.0331753790038574,0,0.02,6.0,0.56,4.0,1.22,5.0,-0.003555156620861588,-0.008252949240451501,-0.008286959915382974
2025-06-23,1009.2681274414062,32143872,19.829999923706055,64.17954013349865,23.604454175647906,23.82042294996017,0.0294116739938783,1,0.99,5.0,0.55,6.0,-0.48,2.0,0.001001978324495223,-0.008252949240451501,-0.008286959915382974
2025-06-24,1038.952392578125,28163537,17.479999542236328,62.77742561602995,23.621227110526092,23.780583782073357,0.0190477186374777,1,0.89,4.0,0.99,4.0,1.27,3.0,-0.001295159830334014,0.003866203939741686,0.006297601514684947
2025-06-25,1058.7420654296875,38783736,16.760000228881836,64.47934207766306,24.94384388686001,24.01323580303069,0.0046728923473013,1,0.03,3.0,1.39,5.0,1.04,3.0,0.004770922482972173,0.04645294839171954,0.0376733443658972
2025-06-26,1063.689453125,36056692,16.59000015258789,65.87534565925934,26.09048517863505,24.428685678151563,0.0046511579867392,1,0.13,6.0,0.6,1.0,1.59,5.0,-0.00727242575527054,0.012040601276188667,0.009450737778096796
2025-06-27,1068.6368408203125,32549027,16.31999969482422,65.22526558300268,27.086186802545058,24.960185903030265,-0.0185184994801966,0,0.88,4.0,0.72,2.0,1.31,5.0,-0.003944568587657682,0.00570170898556932,0.008767072244792562
